date,BZ=F.Open,BZ=F.High,BZ=F.Low,BZ=F.Close,BZ=F.Volume,BZ=F.Adjusted,price
2021-06-29,74.5999984741211,75.51000213623047,73.910003662109375,74.76000213623047,4089,74.76000213623047,74.76000213623047
2021-06-30,75.13999938964844,75.5999984741211,74.54000091552734,75.12999725341797,33596,75.12999725341797,75.12999725341797
2021-07-01,74.69999694824219,76.75,74.55000305175781,75.839996337890625,52210,75.839996337890625,75.839996337890625
2021-07-02,75.589996337890625,76.43000030517578,75.2300033569336,76.16999816894531,31167,76.16999816894531,76.16999816894531
2021-07-06,76.089996337890625,77.83000183105469,74.12000274658203,74.529998779296875,58679,74.529998779296875,74.529998779296875
2021-07-07,74.95999908447266,75.98999786376953,72.589996337890625,73.43000030517578,51166,73.43000030517578,73.43000030517578
2021-07-08,73.470001220703125,74.38999938964844,72.0999984741211,74.12000274658203,42366,74.12000274658203,74.12000274658203
2021-07-09,74.36000061035156,75.79000091552734,73.81999969482422,75.55000305175781,31967,75.55000305175781,75.55000305175781
2021-07-12,75.63999938964844,75.839996337890625,74.23999786376953,75.160003662109375,32255,75.160003662109375,75.160003662109375
2021-07-13,75.2300033569336,76.61000061035156,74.95999908447266,76.48999786376953,32219,76.48999786376953,76.48999786376953
2021-07-14,76.4000015258789,76.70999908447266,73.76000213623047,74.76000213623047,49772,74.76000213623047,74.76000213623047
2021-07-15,74.55000305175781,74.63999938964844,73.160003662109375,73.470001220703125,41748,73.470001220703125,73.470001220703125
2021-07-16,73.26000213623047,74.06999969482422,72.339996337890625,73.589996337890625,33536,73.589996337890625,73.589996337890625
2021-07-19,73,73.29000091552734,67.8499984741211,68.62000274658203,58659,68.62000274658203,68.62000274658203
2021-07-20,68.76000213623047,69.7300033569336,67.41999816894531,69.3499984741211,43067,69.3499984741211,69.3499984741211
2021-07-21,68.73999786376953,72.36000061035156,68.63999938964844,72.2300033569336,43341,72.2300033569336,72.2300033569336
2021-07-22,72.0999984741211,73.9000015258789,71.75,73.79000091552734,34425,73.79000091552734,73.79000091552734
2021-07-23,73.70999908447266,74.20999908447266,73.33000183105469,74.0999984741211,23724,74.0999984741211,74.0999984741211
2021-07-26,74.16999816894531,74.83000183105469,72.75,74.5,31628,74.5,74.5
2021-07-27,74.79000091552734,75.05000305175781,74.0199966430664,74.4800033569336,26028,74.4800033569336,74.4800033569336
2021-07-28,74.660003662109375,75.30999755859375,74.44000244140625,74.73999786376953,20863,74.73999786376953,74.73999786376953
2021-07-29,74.80999755859375,76.13999938964844,74.62999725341797,76.05000305175781,9158,76.05000305175781,76.05000305175781
2021-07-30,75.80000305175781,76.38999938964844,75.51000213623047,76.33000183105469,27919,76.33000183105469,76.33000183105469
2021-08-02,75.18000030517578,75.33000183105469,72.30999755859375,72.88999938964844,38106,72.88999938964844,72.88999938964844
2021-08-03,73.2300033569336,73.529998779296875,71.04000091552734,72.410003662109375,41458,72.410003662109375,72.410003662109375
2021-08-04,72.33000183105469,72.81999969482422,70.12000274658203,70.37999725341797,44616,70.37999725341797,70.37999725341797
2021-08-05,70.25,71.5,69.75,71.29000091552734,32444,71.29000091552734,71.29000091552734
2021-08-06,71.26000213623047,72.43000030517578,70.279998779296875,70.69999694824219,35762,70.69999694824219,70.69999694824219
2021-08-09,70.05999755859375,70.05999755859375,67.61000061035156,69.04000091552734,42738,69.04000091552734,69.04000091552734
2021-08-10,69.29000091552734,71.2300033569336,68.970001220703125,70.62999725341797,30525,70.62999725341797,70.62999725341797
2021-08-11,70.910003662109375,71.62999725341797,69.06999969482422,71.44000244140625,34214,71.44000244140625,71.44000244140625
2021-08-12,71.58000183105469,71.88999938964844,70.68000030517578,71.30999755859375,22952,71.30999755859375,71.30999755859375
2021-08-13,71.12000274658203,71.38999938964844,70,70.589996337890625,26874,70.589996337890625,70.589996337890625
2021-08-16,70.220001220703125,70.4000015258789,68.13999938964844,69.51000213623047,33537,69.51000213623047,69.51000213623047
2021-08-17,69.6500015258789,70.01000213623047,68.81999969482422,69.029998779296875,29163,69.029998779296875,69.029998779296875
2021-08-18,69.01000213623047,70.04000091552734,67.220001220703125,68.2300033569336,34264,68.2300033569336,68.2300033569336
2021-08-19,67.41999816894531,67.6500015258789,65.55999755859375,66.44999694824219,35816,66.44999694824219,66.44999694824219
2021-08-20,66.5999984741211,66.91999816894531,64.80000305175781,65.18000030517578,27104,65.18000030517578,65.18000030517578
2021-08-23,65.18000030517578,68.910003662109375,64.83000183105469,68.75,29582,68.75,68.75
2021-08-24,68.68000030517578,71.30000305175781,68.5199966430664,71.05000305175781,38685,71.05000305175781,71.05000305175781
2021-08-25,71.12999725341797,72.410003662109375,70.51000213623047,72.25,32345,72.25,72.25
2021-08-26,71.839996337890625,72.12999725341797,70.68000030517578,71.06999969482422,24373,71.06999969482422,71.06999969482422
2021-08-27,71.41999816894531,72.73999786376953,71.160003662109375,72.69999694824219,13316,72.69999694824219,72.69999694824219
2021-08-30,73.589996337890625,73.69999694824219,71.98999786376953,73.410003662109375,3291,73.410003662109375,73.410003662109375
2021-08-31,73.029998779296875,73.48999786376953,72.910003662109375,72.98999786376953,28933,72.98999786376953,72.98999786376953
2021-09-01,71.69999694824219,72.37000274658203,70.410003662109375,71.589996337890625,32339,71.589996337890625,71.589996337890625
2021-09-02,71.23999786376953,73.45999908447266,70.91999816894531,73.029998779296875,30185,73.029998779296875,73.029998779296875
2021-09-03,72.80999755859375,73.69999694824219,72.4000015258789,72.61000061035156,27095,72.61000061035156,72.61000061035156
2021-09-07,72.69000244140625,72.7699966430664,71.0999984741211,71.69000244140625,35294,71.69000244140625,71.69000244140625
2021-09-08,71.58000183105469,72.94999694824219,71.55999755859375,72.5999984741211,31671,72.5999984741211,72.5999984741211
2021-09-09,72.62000274658203,73.19000244140625,70.88999938964844,71.44999694824219,35106,71.44999694824219,71.44999694824219
2021-09-10,71.30999755859375,73.13999938964844,70.95999908447266,72.91999816894531,26654,72.91999816894531,72.91999816894531
2021-09-13,73.05000305175781,73.93000030517578,72.69999694824219,73.51000213623047,26510,73.51000213623047,73.51000213623047
2021-09-14,73.7300033569336,74.2699966430664,73.08000183105469,73.5999984741211,27690,73.5999984741211,73.5999984741211
2021-09-15,73.839996337890625,76.12999725341797,73.779998779296875,75.45999908447266,35197,75.45999908447266,75.45999908447266
2021-09-16,75.45999908447266,75.86000061035156,74.4800033569336,75.66999816894531,27363,75.66999816894531,75.66999816894531
2021-09-17,75.01000213623047,75.779998779296875,74.58000183105469,75.339996337890625,26771,75.339996337890625,75.339996337890625
2021-09-20,75.38999938964844,75.38999938964844,73.51000213623047,73.91999816894531,28251,73.91999816894531,73.91999816894531
2021-09-21,74.2300033569336,75.16999816894531,73.25,74.36000061035156,25140,74.36000061035156,74.36000061035156
2021-09-22,74.61000061035156,76.26000213623047,74.51000213623047,76.19000244140625,26605,76.19000244140625,76.19000244140625
2021-09-23,75.87000274658203,77.339996337890625,75.5999984741211,77.25,26832,77.25,77.25
2021-09-24,77.18000030517578,78.25,76.87000274658203,78.089996337890625,20417,78.089996337890625,78.089996337890625
2021-09-27,78.2300033569336,79.87999725341797,78.20999908447266,79.529998779296875,20799,79.529998779296875,79.529998779296875
2021-09-28,79.41999816894531,80.73999786376953,78.08000183105469,79.089996337890625,21656,79.089996337890625,79.089996337890625
2021-09-29,78.25,79.410003662109375,77.529998779296875,78.63999938964844,8319,78.63999938964844,78.63999938964844
2021-09-30,78.33000183105469,79.160003662109375,77.63999938964844,78.5199966430664,51076,78.5199966430664,78.5199966430664
2021-10-01,78.410003662109375,79.410003662109375,77.56999969482422,79.279998779296875,31697,79.279998779296875,79.279998779296875
2021-10-04,79.36000061035156,82,78.76000213623047,81.26000213623047,43286,81.26000213623047,81.26000213623047
2021-10-05,81.279998779296875,83.11000061035156,81.19999694824219,82.55999755859375,44439,82.55999755859375,82.55999755859375
2021-10-06,82.660003662109375,83.44000244140625,80.589996337890625,81.08000183105469,41389,81.08000183105469,81.08000183105469
2021-10-07,80.80000305175781,82.5,79.08000183105469,81.94999694824219,43830,81.94999694824219,81.94999694824219
2021-10-08,82.38999938964844,83.43000030517578,81.95999908447266,82.38999938964844,48729,82.38999938964844,82.38999938964844
2021-10-11,82.589996337890625,84.5999984741211,82.55999755859375,83.6500015258789,46216,83.6500015258789,83.6500015258789
2021-10-12,83.61000061035156,84.2300033569336,82.720001220703125,83.41999816894531,47351,83.41999816894531,83.41999816894531
2021-10-13,83.160003662109375,83.69000244140625,82.20999908447266,83.18000030517578,39594,83.18000030517578,83.18000030517578
2021-10-14,83.3499984741211,84.529998779296875,83.19000244140625,84,37348,84,84
2021-10-15,84.19999694824219,85.0999984741211,84.16999816894531,84.86000061035156,33044,84.86000061035156,84.86000061035156
2021-10-18,85.05000305175781,86.029998779296875,83.95999908447266,84.33000183105469,40153,84.33000183105469,84.33000183105469
2021-10-19,84.11000061035156,85.4000015258789,83.70999908447266,85.08000183105469,45141,85.08000183105469,85.08000183105469
2021-10-20,85.0999984741211,85.88999938964844,83.62999725341797,85.81999969482422,43107,85.81999969482422,85.81999969482422
2021-10-21,85.87999725341797,86.12000274658203,83.36000061035156,84.61000061035156,49004,84.61000061035156,84.61000061035156
2021-10-22,84.6500015258789,85.94000244140625,83.83000183105469,85.529998779296875,41174,85.529998779296875,85.529998779296875
2021-10-25,85.70999908447266,86.720001220703125,85.44000244140625,85.98999786376953,43061,85.98999786376953,85.98999786376953
2021-10-26,86.029998779296875,86.529998779296875,85.279998779296875,86.4000015258789,32042,86.4000015258789,86.4000015258789
2021-10-27,86.12999725341797,86.2699966430664,84.05000305175781,84.58000183105469,25643,84.58000183105469,84.58000183105469
2021-10-28,84.18000030517578,84.56999969482422,82.30999755859375,84.31999969482422,10576,84.31999969482422,84.31999969482422
2021-10-29,84.19000244140625,84.55999755859375,84.05999755859375,84.37999725341797,35155,84.37999725341797,84.37999725341797
2021-11-01,83.7300033569336,85.11000061035156,83.029998779296875,84.70999908447266,36245,84.70999908447266,84.70999908447266
2021-11-02,84.41999816894531,85.220001220703125,83.76000213623047,84.720001220703125,40105,84.720001220703125,84.720001220703125
2021-11-03,84.04000091552734,84.18000030517578,81.08000183105469,81.98999786376953,50062,81.98999786376953,81.98999786376953
2021-11-04,81.31999969482422,84.5,80.19000244140625,80.54000091552734,72626,80.54000091552734,80.54000091552734
2021-11-05,81,83.1500015258789,80.2699966430664,82.73999786376953,43130,82.73999786376953,82.73999786376953
2021-11-08,82.56999969482422,83.98999786376953,82.5,83.43000030517578,27655,83.43000030517578,83.43000030517578
2021-11-09,83.589996337890625,85.13999938964844,83.18000030517578,84.779998779296875,34996,84.779998779296875,84.779998779296875
2021-11-10,85.160003662109375,85.5,82.089996337890625,82.63999938964844,36273,82.63999938964844,82.63999938964844
2021-11-11,82.63999938964844,83.43000030517578,81.660003662109375,82.87000274658203,31162,82.87000274658203,82.87000274658203
2021-11-12,82.66999816894531,82.87000274658203,81.26000213623047,82.16999816894531,27167,82.16999816894531,82.16999816894531
2021-11-15,81.91999816894531,82.48999786376953,80.68000030517578,82.05000305175781,32804,82.05000305175781,82.05000305175781
2021-11-16,82.11000061035156,83.13999938964844,81.55000305175781,82.43000030517578,25767,82.43000030517578,82.43000030517578
2021-11-17,82.33000183105469,82.36000061035156,79.7699966430664,80.279998779296875,38038,80.279998779296875,80.279998779296875
2021-11-18,80.279998779296875,81.41999816894531,79.2699966430664,81.23999786376953,30490,81.23999786376953,81.23999786376953
2021-11-19,81.01000213623047,82.2300033569336,78.05000305175781,78.88999938964844,44180,78.88999938964844,78.88999938964844
2021-11-22,78.66999816894531,80.089996337890625,77.54000091552734,79.69999694824219,39085,79.69999694824219,79.69999694824219
2021-11-23,79.41999816894531,82.589996337890625,78.56999969482422,82.30999755859375,41865,82.30999755859375,82.30999755859375
2021-11-24,82.19999694824219,83,81.63999938964844,82.25,30734,82.25,82.25
2021-11-26,82.2699966430664,82.55999755859375,72.11000061035156,72.720001220703125,29171,72.720001220703125,72.720001220703125
2021-11-29,73.589996337890625,77,72.63999938964844,73.44000244140625,12507,73.44000244140625,73.44000244140625
2021-11-30,74.56999969482422,74.56999969482422,70.220001220703125,70.56999969482422,77840,70.56999969482422,70.56999969482422
2021-12-01,70.13999938964844,72.86000061035156,68.1500015258789,68.87000274658203,56808,68.87000274658203,68.87000274658203
2021-12-02,68.80999755859375,70.70999908447266,65.7699966430664,69.66999816894531,81072,69.66999816894531,69.66999816894531
2021-12-03,70.5,72.5999984741211,69.2300033569336,69.87999725341797,43639,69.87999725341797,69.87999725341797
2021-12-06,70.30000305175781,73.779998779296875,70.29000091552734,73.08000183105469,32294,73.08000183105469,73.08000183105469
2021-12-07,73.54000091552734,76.26000213623047,73.2300033569336,75.44000244140625,34533,75.44000244140625,75.44000244140625
2021-12-08,75.2699966430664,76.37000274658203,74.4000015258789,75.81999969482422,31080,75.81999969482422,75.81999969482422
2021-12-09,76.0199966430664,76.69999694824219,73.83000183105469,74.41999816894531,27715,74.41999816894531,74.41999816894531
2021-12-10,74.0999984741211,75.69999694824219,73.80000305175781,75.1500015258789,24682,75.1500015258789,75.1500015258789
2021-12-13,75.54000091552734,76.38999938964844,74.19000244140625,74.38999938964844,27562,74.38999938964844,74.38999938964844
2021-12-14,74.30000305175781,75.1500015258789,72.56999969482422,73.69999694824219,31237,73.69999694824219,73.69999694824219
2021-12-15,73.26000213623047,74.56999969482422,72.4800033569336,73.87999725341797,29294,73.87999725341797,73.87999725341797
2021-12-16,74.56999969482422,75.589996337890625,74,75.0199966430664,26965,75.0199966430664,75.0199966430664
2021-12-17,74.51000213623047,74.95999908447266,72.62000274658203,73.5199966430664,26087,73.5199966430664,73.5199966430664
2021-12-20,73.05999755859375,73.06999969482422,69.26000213623047,71.5199966430664,36842,71.5199966430664,71.5199966430664
2021-12-21,72.0999984741211,74.26000213623047,71.23999786376953,73.9800033569336,27386,73.9800033569336,73.9800033569336
2021-12-22,74.04000091552734,75.69000244140625,73.589996337890625,75.29000091552734,28541,75.29000091552734,75.29000091552734
2021-12-23,75.66999816894531,76.9800033569336,74.79000091552734,76.8499984741211,27624,76.8499984741211,76.8499984741211
2021-12-27,76.30000305175781,79.05999755859375,75.76000213623047,78.5999984741211,15723,78.5999984741211,78.5999984741211
2021-12-28,78.87000274658203,79.8499984741211,78.470001220703125,78.94000244140625,8523,78.94000244140625,78.94000244140625
2021-12-29,79,80.160003662109375,78.13999938964844,79.2300033569336,7057,79.2300033569336,79.2300033569336
2021-12-30,79.25,79.62000274658203,78.660003662109375,79.31999969482422,24512,79.31999969482422,79.31999969482422
2021-12-31,79.1500015258789,79.68000030517578,77.13999938964844,77.779998779296875,21740,77.779998779296875,77.779998779296875
2022-01-03,77.94000244140625,79.279998779296875,77.04000091552734,78.9800033569336,27224,78.9800033569336,78.9800033569336
2022-01-04,78.94999694824219,80.55000305175781,78.5999984741211,80,31321,80,80
2022-01-05,80.08000183105469,81.48999786376953,79.55000305175781,80.80000305175781,35152,80.80000305175781,80.80000305175781
2022-01-06,80.1500015258789,82.839996337890625,79.62999725341797,81.98999786376953,41582,81.98999786376953,81.98999786376953
2022-01-07,82.05999755859375,82.98999786376953,81.44000244140625,81.75,29501,81.75,81.75
2022-01-10,81.79000091552734,82.2699966430664,80.48999786376953,80.87000274658203,30035,80.87000274658203,80.87000274658203
2022-01-11,80.95999908447266,83.970001220703125,80.87999725341797,83.720001220703125,37934,83.720001220703125,83.720001220703125
2022-01-12,83.69000244140625,85.19999694824219,83.51000213623047,84.66999816894531,32298,84.66999816894531,84.66999816894531
2022-01-13,84.779998779296875,85.089996337890625,83.79000091552734,84.470001220703125,27107,84.470001220703125,84.470001220703125
2022-01-14,84.12999725341797,86.5,84.029998779296875,86.05999755859375,31970,86.05999755859375,86.05999755859375
2022-01-18,86.5,88.55000305175781,85.55000305175781,87.51000213623047,45875,87.51000213623047,87.51000213623047
2022-01-19,88.44999694824219,89.16999816894531,87.62999725341797,88.44000244140625,37483,88.44000244140625,88.44000244140625
2022-01-20,87.7300033569336,89.51000213623047,87.029998779296875,88.37999725341797,30524,88.37999725341797,88.37999725341797
2022-01-21,87.3499984741211,88.220001220703125,85.70999908447266,87.88999938964844,29566,87.88999938964844,87.88999938964844
2022-01-24,87.6500015258789,88.87999725341797,85.0199966430664,86.2699966430664,34253,86.2699966430664,86.2699966430664
2022-01-25,87.16999816894531,88.36000061035156,86.19000244140625,88.19999694824219,29496,88.19999694824219,88.19999694824219
2022-01-26,88.0199966430664,90.4800033569336,87.80000305175781,89.95999908447266,29805,89.95999908447266,89.95999908447266
2022-01-27,89.779998779296875,91.04000091552734,88.9800033569336,89.339996337890625,15201,89.339996337890625,89.339996337890625
2022-01-28,89.88999938964844,91.69000244140625,89.410003662109375,90.029998779296875,10824,90.029998779296875,90.029998779296875
2022-01-31,90.80000305175781,91.30000305175781,90.75,91.20999908447266,33664,91.20999908447266,91.20999908447266
2022-02-01,89.37999725341797,89.95999908447266,87.720001220703125,89.160003662109375,36248,89.160003662109375,89.160003662109375
2022-02-02,89.29000091552734,90.51000213623047,88.279998779296875,89.470001220703125,38172,89.470001220703125,89.470001220703125
2022-02-03,89.05999755859375,91.29000091552734,88.01000213623047,91.11000061035156,33059,91.11000061035156,91.11000061035156
2022-02-04,91.04000091552734,93.69999694824219,90.88999938964844,93.2699966430664,33357,93.2699966430664,93.2699966430664
2022-02-07,92.7300033569336,93.98999786376953,92.1500015258789,92.69000244140625,37016,92.69000244140625,92.69000244140625
2022-02-08,93.01000213623047,93.01000213623047,89.93000030517578,90.779998779296875,39288,90.779998779296875,90.779998779296875
2022-02-09,91.2699966430664,92.05999755859375,90.05999755859375,91.55000305175781,34759,91.55000305175781,91.55000305175781
2022-02-10,91.720001220703125,93.089996337890625,90.9000015258789,91.410003662109375,43235,91.410003662109375,91.410003662109375
2022-02-11,91.26000213623047,95.63999938964844,90.5199966430664,94.44000244140625,53045,94.44000244140625,94.44000244140625
2022-02-14,95.30999755859375,96.779998779296875,93.45999908447266,96.4800033569336,48449,96.4800033569336,96.4800033569336
2022-02-15,95.76000213623047,96.23999786376953,92.05999755859375,93.279998779296875,45181,93.279998779296875,93.279998779296875
2022-02-16,93.589996337890625,96.06999969482422,91.13999938964844,94.80999755859375,45148,94.80999755859375,94.80999755859375
2022-02-17,92.089996337890625,94.51000213623047,91.81999969482422,92.970001220703125,38045,92.970001220703125,92.970001220703125
2022-02-18,92.9800033569336,94.1500015258789,90.26000213623047,93.54000091552734,42436,93.54000091552734,93.54000091552734
2022-02-22,94.279998779296875,99.44000244140625,92.55999755859375,96.839996337890625,59945,96.839996337890625,96.839996337890625
2022-02-23,96.62999725341797,98.69999694824219,95.80000305175781,96.839996337890625,33549,96.839996337890625,96.839996337890625
2022-02-24,97.55999755859375,105.75,97.48999786376953,99.08000183105469,21282,99.08000183105469,99.08000183105469
2022-02-25,99.6500015258789,101.98999786376953,96,97.93000030517578,7025,97.93000030517578,97.93000030517578
2022-02-28,100.4800033569336,104.4800033569336,99.9000015258789,100.98999786376953,38241,100.98999786376953,100.98999786376953
2022-03-01,98.11000061035156,107.5999984741211,97.69000244140625,104.97000122070313,56428,104.97000122070313,104.97000122070313
2022-03-02,107.54000091552734,115.05000305175781,106.48999786376953,112.93000030517578,59273,112.93000030517578,112.93000030517578
2022-03-03,114.25,119.7699966430664,109.41999816894531,110.45999908447266,37420,110.45999908447266,110.45999908447266
2022-03-04,110.58000183105469,118.97000122070313,109.61000061035156,118.11000061035156,34984,118.11000061035156,118.11000061035156
2022-03-07,121.23999786376953,137,119.06999969482422,123.20999908447266,29504,123.20999908447266,123.20999908447266
2022-03-08,124.25,133.1300048828125,121.37000274658203,127.9800033569336,38358,127.9800033569336,127.9800033569336
2022-03-09,129.57000732421875,131.6300048828125,108,111.13999938964844,42740,111.13999938964844,111.13999938964844
2022-03-10,112.73999786376953,118.33000183105469,108.94999694824219,109.33000183105469,30414,109.33000183105469,109.33000183105469
2022-03-11,109.72000122070313,113.87999725341797,107.12999725341797,112.66999816894531,18819,112.66999816894531,112.66999816894531
2022-03-14,112.9000015258789,113.04000091552734,103.44999694824219,106.9000015258789,19364,106.9000015258789,106.9000015258789
2022-03-15,106,106.45999908447266,97.5,99.910003662109375,26067,99.910003662109375,99.910003662109375
2022-03-16,99.04000091552734,103.68000030517578,96.94999694824219,98.0199966430664,18514,98.0199966430664,98.0199966430664
2022-03-17,98.0999984741211,107.56999969482422,97.87999725341797,106.63999938964844,15091,106.63999938964844,106.63999938964844
2022-03-18,107.23999786376953,109.56999969482422,105.80000305175781,107.93000030517578,10489,107.93000030517578,107.93000030517578
2022-03-21,107.37000274658203,116.7300033569336,107.08999633789063,115.62000274658203,11620,115.62000274658203,115.62000274658203
2022-03-22,116.8499984741211,119.41999816894531,112.7699966430664,115.4800033569336,14222,115.4800033569336,115.4800033569336
2022-03-23,114.73999786376953,122.29000091552734,114.41999816894531,121.5999984741211,14286,121.5999984741211,121.5999984741211
2022-03-24,121.2699966430664,123.69999694824219,116.94999694824219,119.02999877929688,12778,119.02999877929688,119.02999877929688
2022-03-25,118.27999877929688,120.87000274658203,115.20999908447266,120.6500015258789,14026,120.6500015258789,120.6500015258789
2022-03-28,120.30999755859375,120.30999755859375,109.05999755859375,112.4800033569336,15212,112.4800033569336,112.4800033569336
2022-03-29,109.7300033569336,114.70999908447266,104.9800033569336,110.2300033569336,7152,110.2300033569336,110.2300033569336
2022-03-30,111,114.6500015258789,110.9000015258789,113.44999694824219,4472,113.44999694824219,113.44999694824219
2022-03-31,108.70999908447266,109.36000061035156,107.37000274658203,107.91000366210938,22850,107.91000366210938,107.91000366210938
2022-04-01,105.98999786376953,106.19999694824219,102.37000274658203,104.38999938964844,17144,104.38999938964844,104.38999938964844
2022-04-04,104.25,108.55000305175781,102.91000366210938,107.52999877929688,18406,107.52999877929688,107.52999877929688
2022-04-05,108.23999786376953,109.8499984741211,104.55999755859375,106.63999938964844,15613,106.63999938964844,106.63999938964844
2022-04-06,105.79000091552734,108.66000366210938,100.54000091552734,101.06999969482422,20212,101.06999969482422,101.06999969482422
2022-04-07,102.1500015258789,103.5,98.44999694824219,100.58000183105469,19577,100.58000183105469,100.58000183105469
2022-04-08,101.69000244140625,103.25,99.70999908447266,102.77999877929688,16735,102.77999877929688,102.77999877929688
2022-04-11,103.06999969482422,103.08999633789063,97.62000274658203,98.4800033569336,23852,98.4800033569336,98.4800033569336
2022-04-12,99.25,105.5999984741211,98.9800033569336,104.63999938964844,22697,104.63999938964844,104.63999938964844
2022-04-13,104.9800033569336,109,104.06999969482422,108.77999877929688,22260,108.77999877929688,108.77999877929688
2022-04-14,108.37000274658203,112.38999938964844,106.63999938964844,111.69999694824219,17418,111.69999694824219,111.69999694824219
2022-04-18,111.88999938964844,114.81999969482422,110.72000122070313,113.16000366210938,13187,113.16000366210938,113.16000366210938
2022-04-19,112.6500015258789,114.05000305175781,106.7699966430664,107.25,18972,107.25,107.25
2022-04-20,107.72000122070313,108.9800033569336,104.66999816894531,106.80000305175781,15985,106.80000305175781,106.80000305175781
2022-04-21,107.01000213623047,109.79000091552734,106.77999877929688,108.33000183105469,13203,108.33000183105469,108.33000183105469
2022-04-22,108.63999938964844,108.7300033569336,105.52999877929688,106.6500015258789,11040,106.6500015258789,106.6500015258789
2022-04-25,105.73999786376953,105.94999694824219,99.470001220703125,102.31999969482422,15464,102.31999969482422,102.31999969482422
2022-04-26,102.56999969482422,106.1500015258789,101.12000274658203,104.98999786376953,13279,104.98999786376953,104.98999786376953
2022-04-27,105.37000274658203,106.3499984741211,103.2699966430664,105.31999969482422,8064,105.31999969482422,105.31999969482422
2022-04-28,104.76000213623047,107.93000030517578,103.30000305175781,107.58999633789063,8567,107.58999633789063,107.58999633789063
2022-04-29,107.6500015258789,109.7699966430664,107.6500015258789,109.33999633789063,32573,109.33999633789063,109.33999633789063
2022-05-02,106.19999694824219,108.41000366210938,103.12999725341797,107.58000183105469,23606,107.58000183105469,107.58000183105469
2022-05-03,107.37000274658203,108.30000305175781,104.62000274658203,104.97000122070313,23410,104.97000122070313,104.97000122070313
2022-05-04,106.0999984741211,111,105.5,110.13999938964844,21158,110.13999938964844,110.13999938964844
2022-05-05,110.13999938964844,113.98999786376953,109.2300033569336,110.9000015258789,26443,110.9000015258789,110.9000015258789
2022-05-06,111.1500015258789,113.5199966430664,109.87999725341797,112.38999938964844,23902,112.38999938964844,112.38999938964844
2022-05-09,113.05000305175781,113.22000122070313,104.94999694824219,105.94000244140625,28134,105.94000244140625,105.94000244140625
2022-05-10,105.55999755859375,106.91000366210938,101.69999694824219,102.45999908447266,25904,102.45999908447266,102.45999908447266
2022-05-11,101.69999694824219,108.26000213623047,100.93000030517578,107.51000213623047,31560,107.51000213623047,107.51000213623047
2022-05-12,107.55999755859375,108.69000244140625,104.69000244140625,107.44999694824219,27037,107.44999694824219,107.44999694824219
2022-05-13,108,111.69000244140625,107.80999755859375,111.55000305175781,25050,111.55000305175781,111.55000305175781
2022-05-16,111.41000366210938,114.77999877929688,109.04000091552734,114.23999786376953,20871,114.23999786376953,114.23999786376953
2022-05-17,114.29000091552734,115.66000366210938,111.12000274658203,111.93000030517578,23254,111.93000030517578,111.93000030517578
2022-05-18,112.88999938964844,114.12999725341797,108.3499984741211,109.11000061035156,21217,109.11000061035156,109.11000061035156
2022-05-19,109.30000305175781,112.2699966430664,105.69999694824219,112.04000091552734,26098,112.04000091552734,112.04000091552734
2022-05-20,111.5,113.22000122070313,110.54000091552734,112.55000305175781,16942,112.55000305175781,112.55000305175781
2022-05-23,112.73999786376953,114.36000061035156,111.86000061035156,113.41999816894531,20660,113.41999816894531,113.41999816894531
2022-05-24,113.36000061035156,114.62999725341797,111.72000122070313,113.55999755859375,20941,113.55999755859375,113.55999755859375
2022-05-25,113.91999816894531,115.31999969482422,113.04000091552734,114.02999877929688,12885,114.02999877929688,114.02999877929688
2022-05-26,114.44999694824219,118,113.83999633789063,117.4000015258789,11590,117.4000015258789,117.4000015258789
2022-05-27,117.54000091552734,119.7300033569336,116.68000030517578,119.43000030517578,4384,119.43000030517578,119.43000030517578
2022-05-31,119.47000122070313,124.12999725341797,119.36000061035156,122.83999633789063,41020,122.83999633789063,122.83999633789063
2022-06-01,116.62999725341797,118.58000183105469,115.43000030517578,116.29000091552734,21546,116.29000091552734,116.29000091552734
2022-06-02,115.81999969482422,118.44000244140625,112.4800033569336,117.61000061035156,22117,117.61000061035156,117.61000061035156
2022-06-03,118.26000213623047,121.44000244140625,116.08000183105469,119.72000122070313,11028,119.72000122070313,119.72000122070313
2022-06-06,121.3499984741211,121.88999938964844,118.76000213623047,119.51000213623047,16523,119.51000213623047,119.51000213623047
2022-06-07,120.08000183105469,121.37999725341797,118.55999755859375,120.56999969482422,20488,120.56999969482422,120.56999969482422
2022-06-08,121.02999877929688,124.41000366210938,120.45999908447266,123.58000183105469,21778,123.58000183105469,123.58000183105469
2022-06-09,123.88999938964844,124.33000183105469,122.5,123.06999969482422,21008,123.06999969482422,123.06999969482422
2022-06-10,122.94000244140625,124.33000183105469,119.87000274658203,122.01000213623047,26036,122.01000213623047,122.01000213623047
2022-06-13,121.69000244140625,123.61000061035156,118.94999694824219,122.2699966430664,21136,122.2699966430664,122.2699966430664
2022-06-14,122.5,125.18000030517578,118.94000244140625,121.16999816894531,27702,121.16999816894531,121.16999816894531
2022-06-15,121,121.8499984741211,117.75,118.51000213623047,22360,118.51000213623047,118.51000213623047
2022-06-16,119.12000274658203,120.27999877929688,115.58000183105469,119.80999755859375,24329,119.80999755859375,119.80999755859375
2022-06-17,119.33999633789063,121.25,111.72000122070313,113.12000274658203,26686,113.12000274658203,113.12000274658203
